"trip_id","driver_id","driver_name","rider_id","city","pickup_lat","pickup_lng","drop_lat","drop_lng","distance_km","fare_amount","status","payment_method","pickup_date","pickup_time","drop_date","drop_time"
"40984","4454","Rebecca Vasquez","77912","New York","38.3593","-87.4173","38.3807","-87.4009","8.28","21.64","Completed","Wallet","2023-01-29","11:03:00","2023-01-29","11:27:50"
"40985","6877","Rachel Banks","32152","Boston","40.1159","-117.493","40.1289","-117.456","9.64","18.12","Completed","Card","2023-01-29","11:04:00","2023-01-29","11:32:55"
"40986","7359","Megan Miller","77094","Los Angeles","38.8296","-85.3418","38.8084","-85.2918","6.9","17.09","Completed","Card","2023-01-29","11:05:00","2023-01-29","11:25:42"
"40987","3633","John Young","64986","New York","38.3528","-78.9141","38.3082","-78.883","4.55","14.08","Completed","Card","2023-01-29","11:06:00","2023-01-29","11:19:39"
"40988","7815","Laura Roy","80156","Chicago","38.212","-115.862","38.2536","-115.824","5.63","13.49","Completed","Card","2023-01-29","11:07:00","2023-01-29","11:23:53"
"40989","6374","Jeremy Gomez","11500","Chicago","40.1868","-99.2632","40.2025","-99.267","7.43","13.49","Completed","UPI","2023-01-29","11:08:00","2023-01-29","11:30:17"
"40990","2016","Brenda Williams","95918","Boston","37.38","-86.032","37.3686","-86.0572","6.32","18.18","Cancelled","Card","2023-01-29","11:09:00","2023-01-29","11:27:57"
"40991","5533","Jamie Jensen","63613","Chicago","39.7756","-117.994","39.8091","-118.009","10.77","16.27","Completed","Cash","2023-01-29","11:10:00","2023-01-29","11:42:18"
"40992","1005","Barbara Deleon","48674","Boston","39.7916","-111.741","39.7881","-111.721","6.63","10.73","Completed","Card","2023-01-29","11:11:00","2023-01-29","11:30:53"
"40993","4987","Mercedes Maldonado","80660","Los Angeles","37.4756","-119.799","37.5127","-119.788","11.09","22.08","Completed","Card","2023-01-29","11:12:00","2023-01-29","11:45:16"
"40994","7719","Darryl Sims","64255","San Francisco","37.475","-107.269","37.4788","-107.23","9.97","17.4","Completed","Cash","2023-01-29","11:13:00","2023-01-29","11:42:54"
"40995","4792","Valerie Hartman","22762","New York","38.056","-120.291","38.0806","-120.252","4.46","6.6","Completed","Card","2023-01-29","11:14:00","2023-01-29","11:27:22"
"40996","9704","Danielle Cook","54407","New York","38.142","-92.1808","38.1245","-92.2228","6.01","14.05","Completed","UPI","2023-01-29","11:15:00","2023-01-29","11:33:01"
"40997","5964","Steven Collins","44701","Los Angeles","38.2943","-103.086","38.2472","-103.04","7.12","17.34","Completed","Cash","2023-01-29","11:16:00","2023-01-29","11:37:21"
"40998","1974","Kelli Webb","31653","Los Angeles","40.2115","-74.0899","40.2156","-74.1101","9.93","23.82","Completed","Wallet","2023-01-29","11:17:00","2023-01-29","11:46:47"
"40999","3733","John Harper","13477","Seattle","40.0934","-119.15","40.1","-119.127","3.64","6.76","Completed","UPI","2023-01-29","11:18:00","2023-01-29","11:28:55"
"41000","1620","Adam Thomas","47309","Seattle","37.8261","-84.4463","37.8252","-84.4712","9.12","22.41","Completed","Card","2023-01-29","11:19:00","2023-01-29","11:46:21"
"41001","8595","Jay Freeman","36035","Los Angeles","38.7","-118.991","38.7408","-118.955","9.06","17.24","Completed","Cash","2023-01-29","11:20:00","2023-01-29","11:47:10"
"41002","9785","Tracy Smith","71263","New York","40.5631","-76.4422","40.5743","-76.4494","8.83","17.45","Completed","Cash","2023-01-29","11:21:00","2023-01-29","11:47:29"
"41003","6852","Claire Martinez","66742","Boston","38.6921","-111.56","38.65","-111.556","5.89","18.25","Completed","Cash","2023-01-29","11:22:00","2023-01-29","11:39:40"
"41004","9814","Matthew Snyder","89988","Chicago","38.8179","-105.188","38.8242","-105.166","11.16","27.57","Completed","UPI","2023-01-29","11:23:00","2023-01-29","11:56:28"
"41005","8303","Justin Mclaughlin","66911","New York","38.7265","-74.3974","38.7001","-74.3949","5.15","9.94","Completed","UPI","2023-01-29","11:24:00","2023-01-29","11:39:27"
"41006","5529","Maxwell Noble","87239","San Francisco","37.414","-89.6018","37.4078","-89.5946","13.97","22.46","Completed","Cash","2023-01-29","11:25:00","2023-01-29","12:06:54"
"41007","4919","Judith Allen","47259","Boston","38.1667","-115.992","38.1774","-115.949","7.56","12.87","Completed","UPI","2023-01-29","11:26:00","2023-01-29","11:48:40"
"41008","9509","Candice Reed","79583","Seattle","37.5527","-82.0708","37.5689","-82.1147","8.12","23.84","Completed","Cash","2023-01-29","11:27:00","2023-01-29","11:51:21"
"41009","3582","Olivia Doyle","36251","Los Angeles","40.8824","-121.184","40.9172","-121.175","6.31","16.39","Completed","Wallet","2023-01-29","11:28:00","2023-01-29","11:46:55"
"41010","2524","Megan Gonzales","91247","San Francisco","37.8601","-108.357","37.861","-108.369","3.95","11.42","Completed","Wallet","2023-01-29","11:29:00","2023-01-29","11:40:51"
"41011","8226","Angela Sullivan","32916","Seattle","40.3557","-99.6572","40.3266","-99.7069","0.4","3.96","Completed","Wallet","2023-01-29","11:30:00","2023-01-29","11:31:12"
"41012","1892","Amy Welch","14707","Seattle","40.014","-117.718","39.9885","-117.714","7.51","19.41","Completed","Card","2023-01-29","11:31:00","2023-01-29","11:53:31"
"41013","9819","Lisa Werner","60779","Seattle","40.3574","-119.352","40.3187","-119.36","6.74","9.82","Completed","Card","2023-01-29","11:32:00","2023-01-29","11:52:13"
"41014","6323","Corey Lopez","42245","Chicago","37.4111","-94.3764","37.37","-94.4135","7.49","21.82","Completed","Wallet","2023-01-29","11:33:00","2023-01-29","11:55:28"
"41015","4021","Samuel Tucker","38283","Chicago","39.1857","-120.843","39.1775","-120.84","8.37","18.62","Completed","UPI","2023-01-29","11:34:00","2023-01-29","11:59:06"
"41016","2454","Emily Baldwin","76795","New York","40.9742","-89.7848","40.9275","-89.7496","7.26","17.24","Cancelled","Card","2023-01-29","11:35:00","2023-01-29","11:56:46"
"41017","1552","Dawn Rivas","95507","Seattle","40.7518","-101.981","40.7531","-102.019","7.5","11.76","Completed","Cash","2023-01-29","11:36:00","2023-01-29","11:58:30"
"41018","1675","Nicholas Acevedo","65654","Boston","37.8501","-84.2206","37.8398","-84.2704","4.75","14.19","Completed","Wallet","2023-01-29","11:37:00","2023-01-29","11:51:15"
"41019","8760","Scott Pacheco","22134","San Francisco","40.9306","-76.595","40.9515","-76.5732","1.98","6.52","Completed","UPI","2023-01-29","11:38:00","2023-01-29","11:43:56"
"41020","5397","Kimberly Marquez","19170","Los Angeles","40.7516","-97.1236","40.7511","-97.1475","7.79","18.96","Completed","Wallet","2023-01-29","11:39:00","2023-01-29","12:02:22"
"41021","4264","Amy Hanson","47656","Seattle","39.836","-92.2854","39.7953","-92.2533","4.89","11.31","Cancelled","Cash","2023-01-29","11:40:00","2023-01-29","11:54:40"
"41022","5993","Pamela Ibarra","32242","Los Angeles","40.2078","-102.482","40.1904","-102.433","5.47","15.16","Completed","UPI","2023-01-29","11:41:00","2023-01-29","11:57:24"
"41023","9807","Mr. Daniel Glover","52167","Seattle","40.3525","-110.691","40.3575","-110.65","7.79","12.06","Completed","UPI","2023-01-29","11:42:00","2023-01-29","12:05:22"
"41024","5227","Taylor Carr","41582","San Francisco","39.2099","-77.8934","39.2404","-77.9348","11.1","25.46","Completed","UPI","2023-01-29","11:43:00","2023-01-29","12:16:18"
"41025","6289","Jesse Rodriguez","93538","New York","39.9713","-86.1373","39.9504","-86.1773","7.8","15.88","Cancelled","UPI","2023-01-29","11:44:00","2023-01-29","12:07:24"
"41026","5980","Juan Griffin","54236","San Francisco","38.1368","-82.0099","38.0965","-81.969","7.45","19.39","Completed","Cash","2023-01-29","11:45:00","2023-01-29","12:07:21"
"41027","8814","Matthew Mann","28477","Boston","40.8741","-76.8095","40.8547","-76.7787","5.59","13.3","Completed","Card","2023-01-29","11:46:00","2023-01-29","12:02:46"
"41028","6666","Peter Scott","60833","Los Angeles","38.5219","-90.5627","38.5412","-90.54","10.64","19.98","Completed","UPI","2023-01-29","11:47:00","2023-01-29","12:18:55"
"41029","8647","Veronica Moore","84940","Los Angeles","40.53","-94.1172","40.5403","-94.0776","7.22","19.21","Completed","Wallet","2023-01-29","11:48:00","2023-01-29","12:09:39"
"41030","8371","Steven Rose","31062","San Francisco","37.0696","-107.38","37.0903","-107.41","7.43","20.8","Completed","Wallet","2023-01-29","11:49:00","2023-01-29","12:11:17"
"41031","9662","Cynthia Cunningham","21308","New York","38.2764","-93.2352","38.2832","-93.2775","10.31","26.33","Completed","Cash","2023-01-29","11:50:00","2023-01-29","12:20:55"
"41032","2955","Courtney Taylor","59581","Seattle","38.6709","-102.361","38.7079","-102.397","3.4","8.98","Completed","Cash","2023-01-29","11:51:00","2023-01-29","12:01:12"
"41033","3396","Amber Cantu","62240","New York","37.8992","-111.908","37.9264","-111.937","9.41","18.18","Completed","Cash","2023-01-29","11:52:00","2023-01-29","12:20:13"
"41034","3090","Scott Nixon","17566","Chicago","37.8806","-93.225","37.9176","-93.236","9.86","29.3","Completed","Card","2023-01-29","11:53:00","2023-01-29","12:22:34"
"41035","3823","Katherine Potts","30257","Chicago","38.7421","-93.7216","38.7488","-93.7579","5.3","13.55","Completed","Cash","2023-01-29","11:54:00","2023-01-29","12:09:54"
"41036","3529","Devin Ellis","23686","San Francisco","37.4864","-109.456","37.4581","-109.44","6.99","19.51","Completed","Cash","2023-01-29","11:55:00","2023-01-29","12:15:58"
"41037","8544","William Howard","10650","San Francisco","38.5302","-81.8946","38.5099","-81.8918","8.86","14.9","Completed","Cash","2023-01-29","11:56:00","2023-01-29","12:22:34"
"41038","5173","Matthew Patrick","40551","Los Angeles","40.7987","-109.971","40.8482","-109.948","9.45","18.47","Completed","UPI","2023-01-29","11:57:00","2023-01-29","12:25:21"
"41039","7959","Nathan Le","37305","Los Angeles","39.8652","-104.696","39.8668","-104.712","7.99","22.76","Completed","Card","2023-01-29","11:58:00","2023-01-29","12:21:58"
"41040","9838","Thomas Flynn","63853","Seattle","40.726","-85.9848","40.6969","-85.951","7.78","13.49","Completed","Card","2023-01-29","11:59:00","2023-01-29","12:22:20"
"41041","9955","Dean House","82916","San Francisco","40.9357","-73.0728","40.9161","-73.0613","2.37","4.52","Completed","Cash","2023-01-29","12:00:00","2023-01-29","12:07:06"
"41042","3326","Jerry Morse","47884","Seattle","40.3826","-78.1119","40.3531","-78.0992","5.22","14.27","Completed","Wallet","2023-01-29","12:01:00","2023-01-29","12:16:39"
"41043","1458","Margaret Diaz","55994","Seattle","40.7427","-111.503","40.7889","-111.511","8.33","18.58","Completed","UPI","2023-01-29","12:02:00","2023-01-29","12:26:59"
"41044","9883","Jennifer Rogers","26442","Chicago","40.2357","-104.429","40.2348","-104.414","6.96","11.89","Completed","Cash","2023-01-29","12:03:00","2023-01-29","12:23:52"
"41045","3572","Steven Hansen","37275","New York","39.2908","-116.803","39.2886","-116.758","11.26","22.35","Cancelled","Wallet","2023-01-29","12:04:00","2023-01-29","12:37:46"
"41046","6940","Felicia Potter","41688","Seattle","38.1301","-78.2743","38.1264","-78.2731","5.41","14.56","Completed","Card","2023-01-29","12:05:00","2023-01-29","12:21:13"
"41047","3539","Paul Carter","26907","Los Angeles","39.4111","-95.3804","39.4361","-95.3605","4.56","10.61","Completed","Cash","2023-01-29","12:06:00","2023-01-29","12:19:40"
"41048","5169","Rachel Donovan","26923","Seattle","39.1434","-116.84","39.1094","-116.877","6.58","16.21","Completed","UPI","2023-01-29","12:07:00","2023-01-29","12:26:44"
"41049","7073","Sharon Hopkins","87485","Los Angeles","37.1829","-76.0226","37.1443","-75.9744","9.95","20.2","Completed","Wallet","2023-01-29","12:08:00","2023-01-29","12:37:51"
"41050","9710","Julie Blackburn","86652","Chicago","40.2793","-80.4971","40.2465","-80.5036","6","15.98","Completed","Card","2023-01-29","12:09:00","2023-01-29","12:27:00"
"41051","5470","Richard Soto","63031","Chicago","39.7541","-118.051","39.744","-118.093","7.2","13.84","Completed","UPI","2023-01-29","12:10:00","2023-01-29","12:31:36"
"41052","8473","Michelle Mccullough","21036","Seattle","37.4322","-104.664","37.4435","-104.655","10.41","20.16","Completed","Card","2023-01-29","12:11:00","2023-01-29","12:42:13"
"41053","4991","Melissa Hansen","88975","New York","37.0556","-105.02","37.0878","-105.067","7.43","21.4","Completed","Card","2023-01-29","12:12:00","2023-01-29","12:34:17"
"41054","9534","Richard Benson","71381","New York","37.3595","-119.699","37.3319","-119.741","12.72","29.48","Completed","Wallet","2023-01-29","12:13:00","2023-01-29","12:51:09"
"41055","7808","Shannon Rodriguez","86589","Los Angeles","40.8899","-101.252","40.9086","-101.223","8.27","17.59","Completed","Card","2023-01-29","12:14:00","2023-01-29","12:38:48"
"41056","7187","Taylor Clark","78380","San Francisco","40.7627","-108.03","40.7574","-108.062","10.8","19.32","Completed","Wallet","2023-01-29","12:15:00","2023-01-29","12:47:24"
"41057","8608","William Acevedo","62275","Boston","38.2106","-73.6582","38.2441","-73.6392","6.7","16.54","Completed","UPI","2023-01-29","12:16:00","2023-01-29","12:36:06"
"41058","7308","Lisa Avila","79159","Chicago","40.5972","-92.5449","40.5591","-92.5315","7.27","11.4","Completed","Cash","2023-01-29","12:17:00","2023-01-29","12:38:48"
"41059","5531","Joanna Drake","75306","San Francisco","38.6946","-96.1134","38.7299","-96.0744","7.25","11.92","Completed","Cash","2023-01-29","12:18:00","2023-01-29","12:39:45"
"41060","6126","Ian Sanchez","13236","Seattle","40.0336","-88.7267","39.985","-88.7282","4.37","9.25","Completed","Card","2023-01-29","12:19:00","2023-01-29","12:32:06"
"41061","1443","Tiffany Schroeder","63632","Seattle","37.1331","-100.544","37.1045","-100.529","4.93","13.05","Completed","Card","2023-01-29","12:20:00","2023-01-29","12:34:47"
"41062","4704","Danielle Barnett","46015","Boston","37.1085","-86.1903","37.125","-86.2219","4.44","12.86","Completed","Card","2023-01-29","12:21:00","2023-01-29","12:34:19"
"41063","2900","Carrie Miller","48123","Boston","38.1769","-76.3919","38.169","-76.3614","3.57","9.51","Completed","Card","2023-01-29","12:22:00","2023-01-29","12:32:42"
"41064","2556","Kevin Stephens","31246","Seattle","38.1074","-73.5679","38.143","-73.5649","8","16.5","Completed","Cash","2023-01-29","12:23:00","2023-01-29","12:47:00"
"41065","9289","Andre Blackburn","44699","Los Angeles","38.3288","-76.6187","38.3489","-76.6519","5.42","14.73","Completed","Wallet","2023-01-29","12:24:00","2023-01-29","12:40:15"
"41066","2044","Brenda Brennan","75200","Chicago","38.2589","-117.103","38.2274","-117.143","8.28","15.51","Completed","Cash","2023-01-29","12:25:00","2023-01-29","12:49:50"
"41067","9659","Erika Miller","90296","Seattle","39.7452","-74.0864","39.7209","-74.088","7.25","19.59","Completed","Card","2023-01-29","12:26:00","2023-01-29","12:47:45"
"41068","9545","Colleen Barnes","72147","Boston","40.6732","-111.712","40.6235","-111.699","7.45","15.06","Completed","Wallet","2023-01-29","12:27:00","2023-01-29","12:49:21"
"41069","1071","Christopher Cordova","11265","San Francisco","37.0082","-88.8512","36.9684","-88.8362","14.38","20.38","Completed","Card","2023-01-29","12:28:00","2023-01-29","13:11:08"
"41070","2075","Erika Edwards","54779","Chicago","38.0799","-82.7384","38.1118","-82.7272","11.32","20.05","Completed","Wallet","2023-01-29","12:29:00","2023-01-29","13:02:57"
"41071","5555","Shirley Thomas","10106","Boston","37.3487","-88.1329","37.3046","-88.1038","3.74","13.42","Completed","Cash","2023-01-29","12:30:00","2023-01-29","12:41:13"
"41072","6286","Joy Evans","68068","Boston","39.6812","-82.9697","39.7023","-82.9615","5.95","11.39","Completed","Card","2023-01-29","12:31:00","2023-01-29","12:48:51"
"41073","5462","Kylie Hayes","73361","San Francisco","37.152","-79.5477","37.1527","-79.5242","10.99","31.07","Completed","Wallet","2023-01-29","12:32:00","2023-01-29","13:04:58"
"41074","4721","Steven Rodriguez","12035","Seattle","37.7627","-117.263","37.7654","-117.256","9.87","15.63","Completed","Cash","2023-01-29","12:33:00","2023-01-29","13:02:36"
"41075","4107","Patrick Rivera","55652","Los Angeles","38.6623","-101.402","38.6968","-101.358","10.81","20.91","Completed","Cash","2023-01-29","12:34:00","2023-01-29","13:06:25"
"41076","5702","Janet Lloyd","92365","New York","37.1265","-75.2271","37.1477","-75.2669","7.05","20.17","Completed","UPI","2023-01-29","12:35:00","2023-01-29","12:56:09"
"41077","3575","Ariel Wilson","44104","Seattle","39.7455","-121.241","39.7378","-121.277","9.22","16.84","Completed","Cash","2023-01-29","12:36:00","2023-01-29","13:03:39"
"41078","4046","Keith Reyes","50875","Los Angeles","40.1061","-119.42","40.1483","-119.447","9.46","23.48","Completed","Card","2023-01-29","12:37:00","2023-01-29","13:05:22"
"41079","1748","Elizabeth Taylor","69044","Seattle","40.739","-93.1806","40.7549","-93.155","7.38","12.89","Completed","Cash","2023-01-29","12:38:00","2023-01-29","13:00:08"
"41080","2699","Matthew Phelps","90461","Los Angeles","39.9175","-108.159","39.9212","-108.202","8.25","19.66","No-Show","UPI","2023-01-29","12:39:00","2023-01-29","13:03:45"
"41081","9793","Rodney Ramirez","69822","New York","40.1387","-119.63","40.1815","-119.668","6.5","13.01","Completed","Card","2023-01-29","12:40:00","2023-01-29","12:59:30"
"41082","5715","Yolanda Hawkins","56268","Chicago","40.9637","-95.2151","40.9894","-95.237","13.61","29.64","Completed","UPI","2023-01-29","12:41:00","2023-01-29","13:21:49"
"41083","9446","Shawn Jensen","30706","Boston","38.682","-94.0641","38.6536","-94.0738","7.39","15.75","Completed","Card","2023-01-29","12:42:00","2023-01-29","13:04:10"
